129.9
129.9
128.8
128.2
127.4
126.5
125.4
124.6
123.8
122.5
121.9
121.1
119.8
119.1
118.3
117.4
116.6
116
114.7
113.7
112.9
111.9
111.5
110
109.7
109.1
108.3
107.2
106.2
105.4
104.6
103.8
103
102.2
101.5
100.7
100
99
98.4
97.8
96.8
96.4
96
95.1
94.5
93.7
92.4
90.8
89.4
88.6
87.8
87
85.6
84.9
83.4
82.7
81.8
80.6
79.6
78.8
78
77
76.2
75.4
75.4
74.4
73.6
72.8
71.4
71
69.8
68.9
68.1
67.7
66.8
65.8
64.9
64.1
63.3
62
61.6
60.7
59.7
58.8
58.2
57.4
56.3
55.5
54.6
53.5
52.8
51.7
50.9
49.8
49.2
48.3
47.3
46.4
45.6
44.5
43.7
42.9
42
41.2
40.4
39.2
38.2
37.2
36.4
35.7
34.7
33.8
33
32.6
32.6
32.1
30.8
29.7
28.9
28.1
28
27.8
27.8
28.6
32.6
32.6
32.6
32.6
105.8
103
102
100.7
100.2
99
98.6
98.2
96.9
96.4
95.4
94.5
93.3
92.5
91.7
91.5
90.2
89.5
88.6
87.9
87.2
86.5
85.6
85.3
84.2
83.4
82.6
81.8
80.4
79.6
78.6
77.4
76.6
75.6
75.4
75.4
73.6
72.6
72
71
69.7
68.9
68.5
67.4
66.6
65.8
64.9
64.1
63
62.2
61.4
59.9
59.1
58.2
57.2
56.3
55.4
54.6
53.6
52.7
51.8
51
50.4
49.6
48.3
47.9
47.3
46.9
46.2
45.4
44.5
43.9
43.5
43.3
42.9
42
42.1
41.8
42
42.9
42.9
75.8
75.8
75.8
75.8
130.9
130
129.7
75.4
128.2
128
126.3
125
124.2
123.6
123.1
121.9
120.8
120
119
118.1
117.3
116.4
115.5
114.7
113.9
113.1
112.1
111.3
110
109.2
108.4
107.6
106.8
106
105
104.2
103.1
102.3
101.5
100.7
100
99.2
98.4
97.1
97
96.2
94.3
93.9
93.3
92.5
91.7
90.3
89.9
88.5
87.9
87.1
85.7
84.8
84.5
83.9
82.7
81.7
80.8
80
78.8
78
77.2
75.7
75.4
75.4
74.4
73.4
72.6
71.8
70.5
69.7
68.9
68
67.2
66.1
65.8
64.9
64.1
63.3
62.4
61.6
60.7
59.9
58.8
58
57.2
55.9
54.6
53.7
53.2
52.3
51.5
50.9
49.8
49
48.1
47.3
46.4
45.6
44.8
43.9
42.9
42
41
40.1
39.3
38.5
37.2
36.5
35.7
34.9
34
32.8
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.1
32.2
